ID                        | REAL | PRED | ACTIVACIÓN DE SECUENCIAS EXPERTAS (E0-E9)
5_20_16.wav               | 5    | 5    ✓ | E0:0    E1:112  E2:0    E3:0    E4:1    E5:138  E6:0    E7:0    E8:4    E9:0   
5_31_6.wav                | 5    | 5    ✓ | E0:0    E1:0    E2:0    E3:0    E4:0    E5:199  E6:0    E7:0    E8:0    E9:0   
5_12_11.wav               | 5    | 5    ✓ | E0:0    E1:0    E2:0    E3:0    E4:0    E5:156  E6:0    E7:0    E8:0    E9:46  
5_28_38.wav               | 5    | 5    ✓ | E0:0    E1:0    E2:0    E3:0    E4:9    E5:200  E6:0    E7:0    E8:0    E9:0   
5_58_32.wav               | 5    | 5    ✓ | E0:0    E1:0    E2:0    E3:0    E4:28   E5:142  E6:0    E7:0    E8:0    E9:5   
5_41_19.wav               | 5    | 7    ✗ | E0:0    E1:0    E2:0    E3:0    E4:1    E5:1    E6:5    E7:195  E8:0    E9:0   
5_05_42.wav               | 5    | 5    ✓ | E0:0    E1:12   E2:0    E3:0    E4:0    E5:200  E6:2    E7:0    E8:0    E9:0   
5_32_29.wav               | 5    | 5    ✓ | E0:0    E1:4    E2:0    E3:0    E4:0    E5:200  E6:0    E7:0    E8:0    E9:54  
5_08_8.wav                | 5    | 5    ✓ | E0:0    E1:3    E2:1    E3:0    E4:0    E5:138  E6:2    E7:122  E8:0    E9:0   
5_15_9.wav                | 5    | 5    ✓ | E0:0    E1:17   E2:0    E3:0    E4:0    E5:201  E6:0    E7:0    E8:0    E9:0   
5_43_27.wav               | 5    | 5    ✓ | E0:0    E1:0    E2:0    E3:0    E4:0    E5:200  E6:0    E7:0    E8:0    E9:0   
5_46_37.wav               | 5    | 5    ✓ | E0:0    E1:2    E2:0    E3:1    E4:0    E5:201  E6:0    E7:0    E8:0    E9:0   
5_44_35.wav               | 5    | 5    ✓ | E0:0    E1:33   E2:1    E3:0    E4:0    E5:46   E6:0    E7:11   E8:0    E9:0   
5_43_8.wav                | 5    | 5    ✓ | E0:0    E1:0    E2:0    E3:0    E4:1    E5:200  E6:0    E7:0    E8:0    E9:1   
5_29_7.wav                | 5    | 5    ✓ | E0:0    E1:0    E2:0    E3:0    E4:0    E5:197  E6:1    E7:0    E8:0    E9:1   
5_18_13.wav               | 5    | 4    ✗ | E0:0    E1:4    E2:0    E3:0    E4:181  E5:0    E6:1    E7:35   E8:0    E9:0   
5_03_29.wav               | 5    | 5    ✓ | E0:0    E1:47   E2:0    E3:0    E4:4    E5:97   E6:4    E7:0    E8:0    E9:0   
5_15_18.wav               | 5    | 1    ✗ | E0:0    E1:150  E2:0    E3:0    E4:13   E5:146  E6:6    E7:0    E8:104  E9:0   
5_57_19.wav               | 5    | 9    ✗ | E0:0    E1:101  E2:0    E3:0    E4:4    E5:0    E6:0    E7:0    E8:104  E9:136 
5_03_3.wav                | 5    | 5    ✓ | E0:0    E1:14   E2:0    E3:0    E4:0    E5:182  E6:1    E7:0    E8:0    E9:0   
5_21_5.wav                | 5    | 5    ✓ | E0:0    E1:52   E2:0    E3:0    E4:0    E5:143  E6:2    E7:0    E8:2    E9:0   
5_17_48.wav               | 5    | 5    ✓ | E0:0    E1:87   E2:0    E3:0    E4:0    E5:102  E6:0    E7:0    E8:58   E9:30  
5_12_43.wav               | 5    | 5    ✓ | E0:0    E1:0    E2:0    E3:1    E4:0    E5:155  E6:0    E7:0    E8:0    E9:141 
5_55_36.wav               | 5    | 5    ✓ | E0:0    E1:1    E2:0    E3:0    E4:0    E5:194  E6:8    E7:30   E8:0    E9:1   
5_30_8.wav                | 5    | 5    ✓ | E0:0    E1:0    E2:0    E3:0    E4:0    E5:171  E6:5    E7:2    E8:0    E9:0   
5_11_2.wav                | 5    | 5    ✓ | E0:0    E1:4    E2:0    E3:0    E4:9    E5:159  E6:1    E7:0    E8:0    E9:0   
5_27_49.wav               | 5    | 5    ✓ | E0:0    E1:7    E2:0    E3:0    E4:0    E5:205  E6:0    E7:0    E8:0    E9:10  
5_02_1.wav                | 5    | 5    ✓ | E0:0    E1:12   E2:0    E3:0    E4:0    E5:200  E6:1    E7:0    E8:0    E9:0   
5_14_27.wav               | 5    | 5    ✓ | E0:0    E1:2    E2:6    E3:0    E4:0    E5:200  E6:0    E7:0    E8:0    E9:3   
5_49_11.wav               | 5    | 5    ✓ | E0:0    E1:10   E2:0    E3:0    E4:3    E5:199  E6:0    E7:0    E8:0    E9:0   
5_19_47.wav               | 5    | 5    ✓ | E0:0    E1:150  E2:0    E3:0    E4:7    E5:194  E6:0    E7:0    E8:0    E9:0   
5_11_34.wav               | 5    | 5    ✓ | E0:0    E1:16   E2:0    E3:0    E4:4    E5:153  E6:0    E7:0    E8:0    E9:0   
5_28_18.wav               | 5    | 5    ✓ | E0:0    E1:0    E2:0    E3:0    E4:0    E5:200  E6:0    E7:0    E8:0    E9:0   
5_24_30.wav               | 5    | 5    ✓ | E0:0    E1:53   E2:4    E3:0    E4:0    E5:204  E6:0    E7:0    E8:0    E9:57  
5_03_0.wav                | 5    | 5    ✓ | E0:0    E1:53   E2:1    E3:0    E4:0    E5:189  E6:4    E7:0    E8:0    E9:2   
5_05_39.wav               | 5    | 5    ✓ | E0:0    E1:0    E2:0    E3:0    E4:0    E5:200  E6:1    E7:0    E8:0    E9:0   
5_58_45.wav               | 5    | 5    ✓ | E0:0    E1:1    E2:0    E3:0    E4:13   E5:128  E6:1    E7:0    E8:0    E9:0   
6_35_11.wav               | 6    | 6    ✓ | E0:72   E1:0    E2:0    E3:95   E4:0    E5:0    E6:230  E7:147  E8:0    E9:0   
6_22_44.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:26   E4:0    E5:0    E6:206  E7:0    E8:2    E9:0   
6_34_48.wav               | 6    | 6    ✓ | E0:1    E1:0    E2:0    E3:13   E4:0    E5:0    E6:207  E7:17   E8:0    E9:0   
6_53_7.wav                | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:1    E4:0    E5:0    E6:197  E7:0    E8:0    E9:0   
6_41_10.wav               | 6    | 6    ✓ | E0:6    E1:1    E2:3    E3:19   E4:0    E5:0    E6:200  E7:1    E8:3    E9:0   
6_42_19.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:2    E4:2    E5:0    E6:210  E7:188  E8:1    E9:0   
6_33_33.wav               | 6    | 6    ✓ | E0:1    E1:0    E2:0    E3:103  E4:0    E5:0    E6:199  E7:0    E8:0    E9:0   
6_47_31.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:0    E4:4    E5:1    E6:209  E7:85   E8:0    E9:0   
6_13_14.wav               | 6    | 7    ✗ | E0:10   E1:0    E2:0    E3:5    E4:0    E5:0    E6:201  E7:202  E8:0    E9:0   
6_15_27.wav               | 6    | 6    ✓ | E0:3    E1:3    E2:1    E3:1    E4:0    E5:0    E6:196  E7:0    E8:0    E9:0   
6_11_46.wav               | 6    | 6    ✓ | E0:1    E1:0    E2:0    E3:46   E4:0    E5:0    E6:202  E7:154  E8:4    E9:0   
6_26_39.wav               | 6    | 6    ✓ | E0:0    E1:2    E2:0    E3:12   E4:5    E5:0    E6:213  E7:0    E8:1    E9:0   
6_13_40.wav               | 6    | 6    ✓ | E0:3    E1:0    E2:0    E3:25   E4:0    E5:0    E6:211  E7:122  E8:0    E9:0   
6_38_39.wav               | 6    | 6    ✓ | E0:0    E1:4    E2:0    E3:1    E4:0    E5:0    E6:201  E7:4    E8:0    E9:0   
6_18_25.wav               | 6    | 6    ✓ | E0:4    E1:5    E2:0    E3:7    E4:0    E5:0    E6:194  E7:0    E8:0    E9:0   
6_50_5.wav                | 6    | 8    ✗ | E0:0    E1:0    E2:5    E3:135  E4:0    E5:0    E6:65   E7:0    E8:203  E9:0   
6_21_25.wav               | 6    | 6    ✓ | E0:0    E1:1    E2:0    E3:0    E4:0    E5:0    E6:203  E7:0    E8:0    E9:0   
6_39_42.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:2    E4:0    E5:0    E6:200  E7:0    E8:0    E9:0   
6_44_49.wav               | 6    | 6    ✓ | E0:1    E1:0    E2:0    E3:1    E4:0    E5:0    E6:198  E7:5    E8:2    E9:0   
6_17_42.wav               | 6    | 6    ✓ | E0:7    E1:0    E2:0    E3:60   E4:0    E5:0    E6:205  E7:196  E8:0    E9:0   
6_16_14.wav               | 6    | 6    ✓ | E0:2    E1:0    E2:0    E3:25   E4:0    E5:0    E6:203  E7:35   E8:0    E9:0   
6_37_19.wav               | 6    | 6    ✓ | E0:3    E1:0    E2:0    E3:90   E4:0    E5:0    E6:249  E7:193  E8:0    E9:0   
6_57_26.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:0    E4:34   E5:0    E6:198  E7:13   E8:0    E9:0   
6_47_1.wav                | 6    | 6    ✓ | E0:0    E1:2    E2:0    E3:0    E4:3    E5:14   E6:104  E7:0    E8:0    E9:0   
6_37_3.wav                | 6    | 6    ✓ | E0:2    E1:2    E2:2    E3:86   E4:1    E5:0    E6:239  E7:0    E8:200  E9:0   
6_51_30.wav               | 6    | 6    ✓ | E0:4    E1:0    E2:0    E3:20   E4:0    E5:0    E6:221  E7:0    E8:4    E9:0   
6_21_46.wav               | 6    | 6    ✓ | E0:0    E1:3    E2:0    E3:0    E4:0    E5:0    E6:201  E7:0    E8:49   E9:0   
6_17_36.wav               | 6    | 6    ✓ | E0:3    E1:0    E2:0    E3:100  E4:0    E5:0    E6:213  E7:27   E8:0    E9:0   
6_15_15.wav               | 6    | 6    ✓ | E0:3    E1:4    E2:0    E3:45   E4:0    E5:0    E6:208  E7:0    E8:1    E9:1   
6_60_36.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:0    E4:0    E5:0    E6:218  E7:190  E8:0    E9:0   
6_49_32.wav               | 6    | 6    ✓ | E0:0    E1:3    E2:0    E3:1    E4:10   E5:0    E6:205  E7:0    E8:0    E9:0   
6_18_37.wav               | 6    | 6    ✓ | E0:1    E1:0    E2:1    E3:7    E4:0    E5:0    E6:202  E7:8    E8:2    E9:0   
6_50_11.wav               | 6    | 6    ✓ | E0:0    E1:13   E2:0    E3:50   E4:59   E5:0    E6:272  E7:0    E8:128  E9:0   
6_23_6.wav                | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:0    E4:0    E5:0    E6:197  E7:4    E8:0    E9:0   
6_51_23.wav               | 6    | 6    ✓ | E0:3    E1:0    E2:0    E3:31   E4:0    E5:0    E6:210  E7:0    E8:0    E9:0   
6_38_38.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:5    E4:0    E5:0    E6:201  E7:0    E8:82   E9:0   
6_48_46.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:95   E4:0    E5:0    E6:199  E7:1    E8:0    E9:0   
6_02_20.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:2    E4:0    E5:0    E6:202  E7:79   E8:1    E9:0   
6_57_21.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:63   E4:16   E5:0    E6:203  E7:2    E8:0    E9:0   
6_43_44.wav               | 6    | 6    ✓ | E0:6    E1:0    E2:0    E3:27   E4:6    E5:0    E6:216  E7:5    E8:0    E9:0   
6_53_13.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:11   E4:0    E5:0    E6:201  E7:128  E8:0    E9:0   
6_13_34.wav               | 6    | 6    ✓ | E0:2    E1:0    E2:0    E3:94   E4:0    E5:0    E6:210  E7:200  E8:0    E9:0   
6_13_19.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:3    E4:0    E5:0    E6:203  E7:9    E8:0    E9:0   
6_12_42.wav               | 6    | 6    ✓ | E0:2    E1:0    E2:0    E3:9    E4:0    E5:0    E6:253  E7:115  E8:0    E9:0   
6_53_29.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:15   E4:0    E5:0    E6:205  E7:63   E8:0    E9:0   
6_32_46.wav               | 6    | 6    ✓ | E0:150  E1:0    E2:0    E3:0    E4:22   E5:0    E6:197  E7:128  E8:0    E9:0   
6_55_43.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:15   E4:0    E5:0    E6:205  E7:196  E8:1    E9:0   
6_40_38.wav               | 6    | 6    ✓ | E0:8    E1:0    E2:0    E3:47   E4:0    E5:8    E6:201  E7:30   E8:0    E9:1   
6_10_21.wav               | 6    | 6    ✓ | E0:1    E1:12   E2:0    E3:3    E4:0    E5:0    E6:199  E7:0    E8:0    E9:0   
6_27_4.wav                | 6    | 6    ✓ | E0:0    E1:0    E2:1    E3:5    E4:0    E5:0    E6:203  E7:0    E8:1    E9:0   
6_05_2.wav                | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:3    E4:0    E5:0    E6:197  E7:0    E8:4    E9:0   
6_02_45.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:1    E4:0    E5:0    E6:203  E7:98   E8:2    E9:0   
6_45_29.wav               | 6    | 6    ✓ | E0:7    E1:3    E2:0    E3:110  E4:0    E5:0    E6:200  E7:12   E8:0    E9:0   
6_20_35.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:3    E3:2    E4:0    E5:0    E6:207  E7:1    E8:0    E9:0   
6_37_26.wav               | 6    | 6    ✓ | E0:4    E1:3    E2:0    E3:103  E4:1    E5:0    E6:218  E7:19   E8:7    E9:0   
6_34_6.wav                | 6    | 6    ✓ | E0:0    E1:0    E2:1    E3:5    E4:0    E5:0    E6:207  E7:5    E8:0    E9:0   
6_58_33.wav               | 6    | 6    ✓ | E0:70   E1:0    E2:0    E3:0    E4:2    E5:27   E6:298  E7:79   E8:0    E9:0   
6_33_15.wav               | 6    | 6    ✓ | E0:2    E1:0    E2:0    E3:7    E4:0    E5:0    E6:206  E7:5    E8:3    E9:0   
6_16_7.wav                | 6    | 6    ✓ | E0:10   E1:0    E2:0    E3:107  E4:0    E5:0    E6:200  E7:4    E8:4    E9:0   
6_08_30.wav               | 6    | 6    ✓ | E0:1    E1:0    E2:0    E3:17   E4:0    E5:0    E6:211  E7:23   E8:0    E9:0   
6_02_18.wav               | 6    | 7    ✗ | E0:1    E1:0    E2:0    E3:6    E4:0    E5:0    E6:178  E7:200  E8:0    E9:0   
6_56_16.wav               | 6    | 6    ✓ | E0:50   E1:0    E2:0    E3:3    E4:0    E5:0    E6:213  E7:202  E8:0    E9:0   
6_29_14.wav               | 6    | 6    ✓ | E0:0    E1:1    E2:0    E3:51   E4:0    E5:0    E6:203  E7:190  E8:0    E9:0   
6_09_38.wav               | 6    | 6    ✓ | E0:56   E1:0    E2:0    E3:81   E4:0    E5:0    E6:209  E7:201  E8:0    E9:0   
6_23_13.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:19   E4:3    E5:0    E6:212  E7:1    E8:12   E9:0   
6_55_20.wav               | 6    | 6    ✓ | E0:56   E1:0    E2:0    E3:10   E4:0    E5:2    E6:207  E7:204  E8:0    E9:0   
6_46_14.wav               | 6    | 6    ✓ | E0:5    E1:63   E2:0    E3:148  E4:0    E5:0    E6:191  E7:118  E8:0    E9:2   
6_09_48.wav               | 6    | 7    ✗ | E0:5    E1:4    E2:0    E3:69   E4:0    E5:0    E6:189  E7:200  E8:0    E9:0   
6_34_19.wav               | 6    | 6    ✓ | E0:5    E1:0    E2:0    E3:7    E4:0    E5:0    E6:206  E7:75   E8:0    E9:0   
6_21_39.wav               | 6    | 6    ✓ | E0:1    E1:4    E2:0    E3:0    E4:0    E5:0    E6:197  E7:0    E8:17   E9:0   
6_28_24.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:0    E4:8    E5:0    E6:264  E7:53   E8:0    E9:0   
6_37_24.wav               | 6    | 6    ✓ | E0:4    E1:0    E2:0    E3:95   E4:0    E5:0    E6:206  E7:200  E8:0    E9:0   
6_02_38.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:0    E4:0    E5:0    E6:208  E7:162  E8:0    E9:0   
6_09_35.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:1    E3:3    E4:0    E5:0    E6:202  E7:155  E8:0    E9:0   
6_28_40.wav               | 6    | 6    ✓ | E0:4    E1:0    E2:0    E3:13   E4:10   E5:0    E6:216  E7:84   E8:0    E9:0   
6_27_48.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:2    E3:1    E4:0    E5:0    E6:196  E7:0    E8:0    E9:0   
6_36_30.wav               | 6    | 6    ✓ | E0:12   E1:0    E2:0    E3:69   E4:2    E5:0    E6:227  E7:12   E8:0    E9:0   
6_09_7.wav                | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:63   E4:0    E5:0    E6:208  E7:123  E8:2    E9:0   
6_08_29.wav               | 6    | 6    ✓ | E0:1    E1:0    E2:0    E3:8    E4:0    E5:0    E6:206  E7:16   E8:1    E9:0   
6_09_31.wav               | 6    | 6    ✓ | E0:1    E1:53   E2:3    E3:20   E4:0    E5:0    E6:190  E7:170  E8:0    E9:0   
6_44_31.wav               | 6    | 6    ✓ | E0:2    E1:0    E2:0    E3:13   E4:0    E5:0    E6:199  E7:4    E8:1    E9:0   
6_59_10.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:9    E4:0    E5:0    E6:202  E7:1    E8:0    E9:0   
6_32_5.wav                | 6    | 6    ✓ | E0:150  E1:0    E2:0    E3:0    E4:3    E5:0    E6:187  E7:4    E8:0    E9:0   
6_38_45.wav               | 6    | 6    ✓ | E0:0    E1:1    E2:0    E3:1    E4:0    E5:0    E6:202  E7:6    E8:2    E9:0   
6_34_7.wav                | 6    | 6    ✓ | E0:4    E1:0    E2:0    E3:0    E4:0    E5:0    E6:212  E7:25   E8:3    E9:1   
6_47_2.wav                | 6    | 6    ✓ | E0:0    E1:1    E2:0    E3:0    E4:14   E5:0    E6:211  E7:22   E8:0    E9:0   
6_57_5.wav                | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:0    E4:12   E5:0    E6:198  E7:22   E8:0    E9:0   
6_15_30.wav               | 6    | 6    ✓ | E0:3    E1:5    E2:1    E3:1    E4:0    E5:0    E6:200  E7:0    E8:2    E9:0   
6_50_46.wav               | 6    | 6    ✓ | E0:0    E1:4    E2:2    E3:93   E4:3    E5:0    E6:242  E7:0    E8:161  E9:0   
6_56_20.wav               | 6    | 6    ✓ | E0:4    E1:0    E2:0    E3:0    E4:0    E5:0    E6:216  E7:138  E8:0    E9:0   
6_58_45.wav               | 6    | 6    ✓ | E0:56   E1:0    E2:0    E3:3    E4:3    E5:0    E6:223  E7:3    E8:0    E9:0   
6_20_6.wav                | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:0    E4:0    E5:0    E6:194  E7:0    E8:0    E9:0   
6_19_4.wav                | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:3    E4:0    E5:0    E6:203  E7:129  E8:0    E9:0   
6_08_35.wav               | 6    | 6    ✓ | E0:1    E1:1    E2:0    E3:4    E4:0    E5:0    E6:205  E7:0    E8:0    E9:0   
6_18_20.wav               | 6    | 6    ✓ | E0:5    E1:2    E2:0    E3:35   E4:0    E5:0    E6:203  E7:7    E8:0    E9:0   
6_15_44.wav               | 6    | 6    ✓ | E0:1    E1:1    E2:0    E3:16   E4:0    E5:0    E6:207  E7:0    E8:0    E9:0   
6_25_1.wav                | 6    | 6    ✓ | E0:75   E1:0    E2:0    E3:85   E4:0    E5:0    E6:197  E7:7    E8:0    E9:0   
6_38_1.wav                | 6    | 8    ✗ | E0:0    E1:0    E2:0    E3:2    E4:0    E5:0    E6:189  E7:0    E8:199  E9:0   
6_22_18.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:21   E4:2    E5:1    E6:201  E7:0    E8:6    E9:0   
6_12_36.wav               | 6    | 6    ✓ | E0:0    E1:13   E2:0    E3:0    E4:108  E5:0    E6:293  E7:82   E8:0    E9:0   
6_25_23.wav               | 6    | 6    ✓ | E0:13   E1:0    E2:0    E3:99   E4:0    E5:0    E6:203  E7:8    E8:0    E9:0   
6_16_34.wav               | 6    | 6    ✓ | E0:5    E1:0    E2:0    E3:95   E4:0    E5:0    E6:208  E7:184  E8:0    E9:0   
6_14_19.wav               | 6    | 6    ✓ | E0:4    E1:9    E2:0    E3:49   E4:0    E5:0    E6:209  E7:103  E8:0    E9:0   
6_52_40.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:45   E4:4    E5:0    E6:206  E7:3    E8:0    E9:0   
6_25_49.wav               | 6    | 6    ✓ | E0:101  E1:0    E2:2    E3:16   E4:3    E5:5    E6:300  E7:12   E8:0    E9:0   
6_07_7.wav                | 6    | 6    ✓ | E0:4    E1:8    E2:1    E3:123  E4:0    E5:0    E6:238  E7:0    E8:161  E9:1   
6_46_10.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:0    E4:0    E5:0    E6:200  E7:47   E8:3    E9:0   
6_52_11.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:19   E4:2    E5:0    E6:205  E7:0    E8:118  E9:0   
6_08_23.wav               | 6    | 6    ✓ | E0:1    E1:2    E2:2    E3:2    E4:0    E5:0    E6:203  E7:0    E8:1    E9:0   
6_13_45.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:7    E4:0    E5:0    E6:207  E7:161  E8:0    E9:0   
6_12_21.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:2    E4:4    E5:0    E6:230  E7:160  E8:0    E9:0   
6_48_0.wav                | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:50   E4:1    E5:0    E6:207  E7:0    E8:5    E9:0   
6_31_5.wav                | 6    | 6    ✓ | E0:8    E1:0    E2:0    E3:4    E4:0    E5:0    E6:218  E7:96   E8:0    E9:0   
6_25_14.wav               | 6    | 6    ✓ | E0:63   E1:0    E2:0    E3:147  E4:0    E5:0    E6:180  E7:10   E8:0    E9:0   
6_38_11.wav               | 6    | 3    ✗ | E0:0    E1:0    E2:0    E3:197  E4:0    E5:0    E6:55   E7:35   E8:0    E9:0   
6_54_30.wav               | 6    | 4    ✗ | E0:0    E1:38   E2:12   E3:0    E4:158  E5:0    E6:58   E7:114  E8:5    E9:0   
6_01_28.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:0    E4:3    E5:0    E6:203  E7:3    E8:0    E9:0   
6_23_28.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:18   E4:2    E5:0    E6:200  E7:0    E8:86   E9:0   
6_60_27.wav               | 6    | 6    ✓ | E0:107  E1:0    E2:0    E3:0    E4:30   E5:0    E6:268  E7:5    E8:0    E9:0   
6_36_48.wav               | 6    | 6    ✓ | E0:17   E1:0    E2:0    E3:0    E4:0    E5:30   E6:212  E7:125  E8:0    E9:1   
6_40_12.wav               | 6    | 6    ✓ | E0:6    E1:0    E2:0    E3:9    E4:0    E5:0    E6:210  E7:14   E8:0    E9:0   
6_01_47.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:3    E4:0    E5:0    E6:202  E7:34   E8:0    E9:0   
6_21_20.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:0    E4:0    E5:0    E6:203  E7:0    E8:9    E9:0   
6_21_21.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:0    E4:0    E5:0    E6:203  E7:0    E8:7    E9:0   
6_46_20.wav               | 6    | 6    ✓ | E0:6    E1:4    E2:0    E3:143  E4:0    E5:0    E6:208  E7:9    E8:0    E9:0   
6_15_48.wav               | 6    | 6    ✓ | E0:3    E1:0    E2:0    E3:8    E4:0    E5:0    E6:215  E7:0    E8:0    E9:0   
6_47_49.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:0    E4:11   E5:0    E6:122  E7:11   E8:0    E9:0   
6_37_30.wav               | 6    | 6    ✓ | E0:4    E1:0    E2:0    E3:99   E4:0    E5:0    E6:203  E7:155  E8:0    E9:0   
6_54_31.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:7    E4:0    E5:0    E6:200  E7:60   E8:0    E9:0   
6_11_4.wav                | 6    | 6    ✓ | E0:2    E1:0    E2:0    E3:96   E4:0    E5:0    E6:209  E7:196  E8:2    E9:0   
6_11_35.wav               | 6    | 6    ✓ | E0:3    E1:0    E2:0    E3:9    E4:0    E5:0    E6:201  E7:2    E8:3    E9:0   
6_25_12.wav               | 6    | 7    ✗ | E0:110  E1:0    E2:0    E3:123  E4:0    E5:6    E6:131  E7:163  E8:0    E9:2   
6_26_20.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:7    E4:2    E5:0    E6:204  E7:0    E8:0    E9:0   
6_38_42.wav               | 6    | 6    ✓ | E0:3    E1:0    E2:0    E3:2    E4:0    E5:0    E6:200  E7:0    E8:0    E9:0   
6_60_16.wav               | 6    | 0    ✗ | E0:200  E1:0    E2:0    E3:0    E4:4    E5:8    E6:179  E7:168  E8:0    E9:11  
6_01_39.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:0    E4:0    E5:0    E6:199  E7:94   E8:0    E9:0   
6_03_22.wav               | 6    | 6    ✓ | E0:6    E1:6    E2:0    E3:8    E4:0    E5:0    E6:193  E7:0    E8:0    E9:0   
6_36_12.wav               | 6    | 6    ✓ | E0:2    E1:0    E2:5    E3:96   E4:0    E5:0    E6:166  E7:0    E8:0    E9:0   
6_51_29.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:5    E4:0    E5:0    E6:204  E7:4    E8:0    E9:0   
6_37_36.wav               | 6    | 6    ✓ | E0:5    E1:0    E2:0    E3:72   E4:0    E5:0    E6:206  E7:97   E8:0    E9:0   
6_17_18.wav               | 6    | 6    ✓ | E0:7    E1:0    E2:0    E3:100  E4:0    E5:0    E6:213  E7:173  E8:1    E9:0   
6_06_41.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:11   E4:1    E5:0    E6:200  E7:0    E8:3    E9:0   
6_15_37.wav               | 6    | 6    ✓ | E0:2    E1:7    E2:0    E3:4    E4:0    E5:0    E6:200  E7:0    E8:3    E9:0   
6_47_17.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:0    E4:2    E5:0    E6:204  E7:7    E8:0    E9:0   
6_39_12.wav               | 6    | 6    ✓ | E0:4    E1:0    E2:0    E3:12   E4:0    E5:0    E6:204  E7:0    E8:0    E9:0   
6_50_40.wav               | 6    | 6    ✓ | E0:1    E1:0    E2:0    E3:66   E4:0    E5:0    E6:206  E7:155  E8:0    E9:0   
6_47_5.wav                | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:0    E4:15   E5:19   E6:204  E7:53   E8:0    E9:0   
6_56_42.wav               | 6    | 6    ✓ | E0:13   E1:0    E2:0    E3:4    E4:0    E5:0    E6:238  E7:3    E8:0    E9:0   
6_03_14.wav               | 6    | 6    ✓ | E0:12   E1:8    E2:0    E3:49   E4:0    E5:0    E6:204  E7:0    E8:0    E9:0   
6_15_17.wav               | 6    | 6    ✓ | E0:0    E1:3    E2:0    E3:3    E4:0    E5:0    E6:205  E7:0    E8:0    E9:0   
6_45_1.wav                | 6    | 6    ✓ | E0:5    E1:0    E2:0    E3:48   E4:0    E5:0    E6:199  E7:9    E8:0    E9:0   
6_46_34.wav               | 6    | 6    ✓ | E0:3    E1:5    E2:0    E3:23   E4:0    E5:0    E6:208  E7:0    E8:0    E9:0   
6_06_47.wav               | 6    | 6    ✓ | E0:0    E1:0    E2:0    E3:6    E4:0    E5:0    E6:205  E7:73   E8:0    E9:0   
6_18_3.wav                | 6    | 6    ✓ | E0:1    E1:2    E2:0    E3:5    E4:0    E5:0    E6:198  E7:0    E8:0    E9:0   
